date,platform,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,conversions,revenue,device,keyword,creative_name,landing_page,purchases,leads,memo
"2026-05-01","KAKAO","브랜드 검색","경쟁사","소재 04","3910","70","44800","1.8","75600","mobile","","소재 04","https://example.com/브랜드-검색","1.1","0.7",""
"2026-05-01","KAKAO","리드 확보","관심사","소재 23","4330","91","66885","2.8","141400","desktop","","소재 23","https://example.com/리드-확보","1.7","1.1",""
"2026-05-01","KAKAO","리타겟팅","장바구니","소재 18","4750","114","94620","4.2","247800","mobile","","소재 18","https://example.com/리타겟팅","2.5","1.7",""
"2026-05-01","KAKAO","프로모션","신규 고객","소재 13","5170","140","129500","6","405000","desktop","","소재 13","https://example.com/프로모션","3.6","2.4",""
"2026-05-02","NAVER","구매 전환","PC","소재 01","3095","56","29120","1.4","58800","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","0.8","0.6",""
"2026-05-02","NAVER","브랜드 검색","지역 타겟","소재 19","3515","74","45510","2.3","116150","desktop","브랜드 검색 키워드","소재 19","https://example.com/브랜드-검색","1.4","0.9",""
"2026-05-02","NAVER","리드 확보","유사 타겟","소재 13","3935","94","66740","3.5","206500","mobile","리드 확보 키워드","소재 13","https://example.com/리드-확보","2.1","1.4",""
"2026-05-02","NAVER","리타겟팅","핵심 키워드","소재 07","4355","118","94990","5.1","344250","desktop","리타겟팅 키워드","소재 07","https://example.com/리타겟팅","3.1","2",""
"2026-05-02","GOOGLE","구매 전환","지역 타겟","소재 02","3355","60","33600","1.5","63000","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","0.9","0.6",""
"2026-05-02","GOOGLE","브랜드 검색","유사 타겟","소재 20","3775","79","51745","2.4","121200","desktop","브랜드 검색 키워드","소재 20","https://example.com/브랜드-검색","1.4","1",""
"2026-05-02","GOOGLE","리드 확보","핵심 키워드","소재 14","4195","101","75750","3.7","218300","mobile","리드 확보 키워드","소재 14","https://example.com/리드-확보","2.2","1.5",""
"2026-05-02","GOOGLE","리타겟팅","경쟁사","소재 08","4615","125","105625","5.4","364500","desktop","리타겟팅 키워드","소재 08","https://example.com/리타겟팅","3.2","2.2",""
"2026-05-02","META","구매 전환","유사 타겟","소재 03","3615","65","39000","1.6","67200","mobile","","소재 03","https://example.com/구매-전환","1","0.6",""
"2026-05-02","META","브랜드 검색","핵심 키워드","소재 21","4035","85","59075","2.6","131300","desktop","","소재 21","https://example.com/브랜드-검색","1.6","1",""
"2026-05-02","META","리드 확보","경쟁사","소재 15","4455","107","84530","4","236000","mobile","","소재 15","https://example.com/리드-확보","2.4","1.6",""
"2026-05-02","META","리타겟팅","관심사","소재 09","4875","132","116820","5.7","384750","desktop","","소재 09","https://example.com/리타겟팅","3.4","2.3",""
"2026-05-02","KAKAO","구매 전환","핵심 키워드","소재 04","3875","70","44800","1.8","75600","mobile","","소재 04","https://example.com/구매-전환","1.1","0.7",""
"2026-05-02","KAKAO","브랜드 검색","경쟁사","소재 22","4295","90","66150","2.8","141400","desktop","","소재 22","https://example.com/브랜드-검색","1.7","1.1",""
"2026-05-02","KAKAO","리드 확보","관심사","소재 16","4715","113","93790","4.2","247800","mobile","","소재 16","https://example.com/리드-확보","2.5","1.7",""
"2026-05-02","KAKAO","리타겟팅","장바구니","소재 10","5135","139","128575","6","405000","desktop","","소재 10","https://example.com/리타겟팅","3.6","2.4",""
"2026-05-03","NAVER","콘텐츠 유입","모바일","소재 01","3060","55","28600","1.4","58800","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","0.8","0.6",""
"2026-05-03","NAVER","구매 전환","PC","소재 18","3480","73","44895","2.3","116150","desktop","구매 전환 키워드","소재 18","https://example.com/구매-전환","1.4","0.9",""
"2026-05-03","NAVER","브랜드 검색","지역 타겟","소재 11","3900","94","66740","3.5","206500","mobile","브랜드 검색 키워드","소재 11","https://example.com/브랜드-검색","2.1","1.4",""
"2026-05-03","NAVER","리드 확보","유사 타겟","소재 04","4320","117","94185","5","337500","desktop","리드 확보 키워드","소재 04","https://example.com/리드-확보","3","2",""
"2026-05-03","GOOGLE","콘텐츠 유입","PC","소재 02","3320","60","33600","1.5","63000","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","0.9","0.6",""
"2026-05-03","GOOGLE","구매 전환","지역 타겟","소재 19","3740","79","51745","2.4","121200","desktop","구매 전환 키워드","소재 19","https://example.com/구매-전환","1.4","1",""
"2026-05-03","GOOGLE","브랜드 검색","유사 타겟","소재 12","4160","100","75000","3.7","218300","mobile","브랜드 검색 키워드","소재 12","https://example.com/브랜드-검색","2.2","1.5",""
"2026-05-03","GOOGLE","리드 확보","핵심 키워드","소재 05","4580","124","104780","5.3","357750","desktop","리드 확보 키워드","소재 05","https://example.com/리드-확보","3.2","2.1",""
"2026-05-03","META","콘텐츠 유입","지역 타겟","소재 03","3580","64","38400","1.6","67200","mobile","","소재 03","https://example.com/콘텐츠-유입","1","0.6",""
"2026-05-03","META","구매 전환","유사 타겟","소재 20","4000","84","58380","2.6","131300","desktop","","소재 20","https://example.com/구매-전환","1.6","1",""
"2026-05-03","META","브랜드 검색","핵심 키워드","소재 13","4420","106","83740","3.9","230100","mobile","","소재 13","https://example.com/브랜드-검색","2.3","1.6",""
"2026-05-03","META","리드 확보","경쟁사","소재 06","4840","131","115935","5.6","378000","desktop","","소재 06","https://example.com/리드-확보","3.4","2.2",""
"2026-05-03","KAKAO","콘텐츠 유입","유사 타겟","소재 04","3840","69","44160","1.7","71400","mobile","","소재 04","https://example.com/콘텐츠-유입","1","0.7",""
"2026-05-03","KAKAO","구매 전환","핵심 키워드","소재 21","4260","89","65415","2.8","141400","desktop","","소재 21","https://example.com/구매-전환","1.7","1.1",""
"2026-05-03","KAKAO","브랜드 검색","경쟁사","소재 14","4680","112","92960","4.1","241900","mobile","","소재 14","https://example.com/브랜드-검색","2.5","1.6",""
"2026-05-03","KAKAO","리드 확보","관심사","소재 07","5100","138","127650","5.9","398250","desktop","","소재 07","https://example.com/리드-확보","3.5","2.4",""
"2026-05-04","NAVER","프로모션","고가치 고객","소재 01","3025","54","28080","1.4","58800","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","0.8","0.6",""
"2026-05-04","NAVER","콘텐츠 유입","모바일","소재 17","3445","72","44280","2.2","111100","desktop","콘텐츠 유입 키워드","소재 17","https://example.com/콘텐츠-유입","1.3","0.9",""
"2026-05-04","NAVER","구매 전환","PC","소재 09","3865","93","66030","3.4","200600","mobile","구매 전환 키워드","소재 09","https://example.com/구매-전환","2","1.4",""
"2026-05-04","NAVER","브랜드 검색","지역 타겟","소재 01","4285","116","93380","5","337500","desktop","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","3","2",""
"2026-05-04","GOOGLE","프로모션","모바일","소재 02","3285","59","33040","1.5","63000","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","0.9","0.6",""
"2026-05-04","GOOGLE","콘텐츠 유입","PC","소재 18","3705","78","51090","2.4","121200","desktop","콘텐츠 유입 키워드","소재 18","https://example.com/콘텐츠-유입","1.4","1",""
"2026-05-04","GOOGLE","구매 전환","지역 타겟","소재 10","4125","99","74250","3.7","218300","mobile","구매 전환 키워드","소재 10","https://example.com/구매-전환","2.2","1.5",""
"2026-05-04","GOOGLE","브랜드 검색","유사 타겟","소재 02","4545","123","103935","5.3","357750","desktop","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","3.2","2.1",""
"2026-05-04","META","프로모션","PC","소재 03","3545","64","38400","1.6","67200","mobile","","소재 03","https://example.com/프로모션","1","0.6",""
"2026-05-04","META","콘텐츠 유입","지역 타겟","소재 19","3965","83","57685","2.6","131300","desktop","","소재 19","https://example.com/콘텐츠-유입","1.6","1",""
"2026-05-04","META","구매 전환","유사 타겟","소재 11","4385","105","82950","3.9","230100","mobile","","소재 11","https://example.com/구매-전환","2.3","1.6",""
"2026-05-04","META","브랜드 검색","핵심 키워드","소재 03","4805","130","115050","5.6","378000","desktop","","소재 03","https://example.com/브랜드-검색","3.4","2.2",""
"2026-05-04","KAKAO","프로모션","지역 타겟","소재 04","3805","68","43520","1.7","71400","mobile","","소재 04","https://example.com/프로모션","1","0.7",""
"2026-05-04","KAKAO","콘텐츠 유입","유사 타겟","소재 20","4225","89","65415","2.8","141400","desktop","","소재 20","https://example.com/콘텐츠-유입","1.7","1.1",""
"2026-05-04","KAKAO","구매 전환","핵심 키워드","소재 12","4645","111","92130","4.1","241900","mobile","","소재 12","https://example.com/구매-전환","2.5","1.6",""
"2026-05-04","KAKAO","브랜드 검색","경쟁사","소재 04","5065","137","126725","5.9","398250","desktop","","소재 04","https://example.com/브랜드-검색","3.5","2.4",""
"2026-05-05","NAVER","리타겟팅","신규 고객","소재 01","2990","54","28080","1.4","58800","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","0.8","0.6",""
"2026-05-05","NAVER","프로모션","고가치 고객","소재 16","3410","72","44280","2.2","111100","desktop","프로모션 키워드","소재 16","https://example.com/프로모션","1.3","0.9",""
"2026-05-05","NAVER","콘텐츠 유입","모바일","소재 07","3830","92","65320","3.4","200600","mobile","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","2","1.4",""
"2026-05-05","NAVER","구매 전환","PC","소재 22","4250","115","92575","4.9","330750","desktop","구매 전환 키워드","소재 22","https://example.com/구매-전환","2.9","2",""
"2026-05-05","GOOGLE","리타겟팅","고가치 고객","소재 02","3250","58","32480","1.5","63000","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","0.9","0.6",""
"2026-05-05","GOOGLE","프로모션","모바일","소재 17","3670","77","50435","2.4","121200","desktop","프로모션 키워드","소재 17","https://example.com/프로모션","1.4","1",""
"2026-05-05","GOOGLE","콘텐츠 유입","PC","소재 08","4090","98","73500","3.6","212400","mobile","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","2.2","1.4",""
"2026-05-05","GOOGLE","구매 전환","지역 타겟","소재 23","4510","122","103090","5.2","351000","desktop","구매 전환 키워드","소재 23","https://example.com/구매-전환","3.1","2.1",""
"2026-05-05","META","리타겟팅","모바일","소재 03","3510","63","37800","1.6","67200","mobile","","소재 03","https://example.com/리타겟팅","1","0.6",""
"2026-05-05","META","프로모션","PC","소재 18","3930","83","57685","2.6","131300","desktop","","소재 18","https://example.com/프로모션","1.6","1",""
"2026-05-05","META","콘텐츠 유입","지역 타겟","소재 09","4350","104","82160","3.8","224200","mobile","","소재 09","https://example.com/콘텐츠-유입","2.3","1.5",""
"2026-05-05","META","구매 전환","유사 타겟","소재 24","4770","129","114165","5.5","371250","desktop","","소재 24","https://example.com/구매-전환","3.3","2.2",""
"2026-05-05","KAKAO","리타겟팅","PC","소재 04","3770","68","43520","1.7","71400","mobile","","소재 04","https://example.com/리타겟팅","1","0.7",""
"2026-05-05","KAKAO","프로모션","지역 타겟","소재 19","4190","88","64680","2.7","136350","desktop","","소재 19","https://example.com/프로모션","1.6","1.1",""
"2026-05-05","KAKAO","콘텐츠 유입","유사 타겟","소재 10","4610","111","92130","4.1","241900","mobile","","소재 10","https://example.com/콘텐츠-유입","2.5","1.6",""
"2026-05-05","KAKAO","구매 전환","핵심 키워드","소재 01","5030","136","125800","5.8","391500","desktop","","소재 01","https://example.com/구매-전환","3.5","2.3",""
"2026-05-06","NAVER","리드 확보","장바구니","소재 01","2955","53","27560","1.3","54600","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","0.8","0.5",""
"2026-05-06","NAVER","리타겟팅","신규 고객","소재 15","3375","71","43665","2.2","111100","desktop","리타겟팅 키워드","소재 15","https://example.com/리타겟팅","1.3","0.9",""
"2026-05-06","NAVER","프로모션","고가치 고객","소재 05","3795","91","64610","3.4","200600","mobile","프로모션 키워드","소재 05","https://example.com/프로모션","2","1.4",""
"2026-05-06","NAVER","콘텐츠 유입","모바일","소재 19","4215","114","91770","4.9","330750","desktop","콘텐츠 유입 키워드","소재 19","https://example.com/콘텐츠-유입","2.9","2",""
"2026-05-06","GOOGLE","리드 확보","신규 고객","소재 02","3215","58","32480","1.5","63000","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","0.9","0.6",""
"2026-05-06","GOOGLE","리타겟팅","고가치 고객","소재 16","3635","76","49780","2.4","121200","desktop","리타겟팅 키워드","소재 16","https://example.com/리타겟팅","1.4","1",""
"2026-05-06","GOOGLE","프로모션","모바일","소재 06","4055","97","72750","3.6","212400","mobile","프로모션 키워드","소재 06","https://example.com/프로모션","2.2","1.4",""
"2026-05-06","GOOGLE","콘텐츠 유입","PC","소재 20","4475","121","102245","5.2","351000","desktop","콘텐츠 유입 키워드","소재 20","https://example.com/콘텐츠-유입","3.1","2.1",""
"2026-05-06","META","리드 확보","고가치 고객","소재 03","3475","63","37800","1.6","67200","mobile","","소재 03","https://example.com/리드-확보","1","0.6",""
"2026-05-06","META","리타겟팅","모바일","소재 17","3895","82","56990","2.5","126250","desktop","","소재 17","https://example.com/리타겟팅","1.5","1",""
"2026-05-06","META","프로모션","PC","소재 07","4315","104","82160","3.8","224200","mobile","","소재 07","https://example.com/프로모션","2.3","1.5",""
"2026-05-06","META","콘텐츠 유입","지역 타겟","소재 21","4735","128","113280","5.5","371250","desktop","","소재 21","https://example.com/콘텐츠-유입","3.3","2.2",""
"2026-05-06","KAKAO","리드 확보","모바일","소재 04","3735","67","42880","1.7","71400","mobile","","소재 04","https://example.com/리드-확보","1","0.7",""
"2026-05-06","KAKAO","리타겟팅","PC","소재 18","4155","87","63945","2.7","136350","desktop","","소재 18","https://example.com/리타겟팅","1.6","1.1",""
"2026-05-06","KAKAO","프로모션","지역 타겟","소재 08","4575","110","91300","4.1","241900","mobile","","소재 08","https://example.com/프로모션","2.5","1.6",""
"2026-05-06","KAKAO","콘텐츠 유입","유사 타겟","소재 22","4995","135","124875","5.8","391500","desktop","","소재 22","https://example.com/콘텐츠-유입","3.5","2.3",""
"2026-05-07","NAVER","브랜드 검색","관심사","소재 01","2920","53","27560","1.3","54600","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","0.8","0.5",""
"2026-05-07","NAVER","리드 확보","장바구니","소재 14","3340","70","43050","2.2","111100","desktop","리드 확보 키워드","소재 14","https://example.com/리드-확보","1.3","0.9",""
"2026-05-07","NAVER","리타겟팅","신규 고객","소재 03","3760","90","63900","3.3","194700","mobile","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","2","1.3",""
"2026-05-07","NAVER","프로모션","고가치 고객","소재 16","4180","113","90965","4.9","330750","desktop","프로모션 키워드","소재 16","https://example.com/프로모션","2.9","2",""
"2026-05-07","GOOGLE","브랜드 검색","장바구니","소재 02","3180","57","31920","1.4","58800","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","0.8","0.6",""
"2026-05-07","GOOGLE","리드 확보","신규 고객","소재 15","3600","76","49780","2.4","121200","desktop","리드 확보 키워드","소재 15","https://example.com/리드-확보","1.4","1",""
"2026-05-07","GOOGLE","리타겟팅","고가치 고객","소재 04","4020","96","72000","3.6","212400","mobile","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","2.2","1.4",""
"2026-05-07","GOOGLE","프로모션","모바일","소재 17","4440","120","101400","5.2","351000","desktop","프로모션 키워드","소재 17","https://example.com/프로모션","3.1","2.1",""
"2026-05-07","META","브랜드 검색","신규 고객","소재 03","3440","62","37200","1.6","67200","mobile","","소재 03","https://example.com/브랜드-검색","1","0.6",""
"2026-05-07","META","리드 확보","고가치 고객","소재 16","3860","81","56295","2.5","126250","desktop","","소재 16","https://example.com/리드-확보","1.5","1",""
"2026-05-07","META","리타겟팅","모바일","소재 05","4280","103","81370","3.8","224200","mobile","","소재 05","https://example.com/리타겟팅","2.3","1.5",""
"2026-05-07","META","프로모션","PC","소재 18","4700","127","112395","5.5","371250","desktop","","소재 18","https://example.com/프로모션","3.3","2.2",""
"2026-05-07","KAKAO","브랜드 검색","고가치 고객","소재 04","3700","67","42880","1.7","71400","mobile","","소재 04","https://example.com/브랜드-검색","1","0.7",""
"2026-05-07","KAKAO","리드 확보","모바일","소재 17","4120","87","63945","2.7","136350","desktop","","소재 17","https://example.com/리드-확보","1.6","1.1",""
"2026-05-07","KAKAO","리타겟팅","PC","소재 06","4540","109","90470","4","236000","mobile","","소재 06","https://example.com/리타겟팅","2.4","1.6",""
"2026-05-07","KAKAO","프로모션","지역 타겟","소재 19","4960","134","123950","5.8","391500","desktop","","소재 19","https://example.com/프로모션","3.5","2.3",""
"2026-05-08","NAVER","구매 전환","경쟁사","소재 01","2885","52","27040","1.3","54600","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","0.8","0.5",""
"2026-05-08","NAVER","브랜드 검색","관심사","소재 13","3305","69","42435","2.1","106050","desktop","브랜드 검색 키워드","소재 13","https://example.com/브랜드-검색","1.3","0.8",""
"2026-05-08","NAVER","리드 확보","장바구니","소재 01","3725","89","63190","3.3","194700","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","2","1.3",""
"2026-05-08","NAVER","리타겟팅","신규 고객","소재 13","4145","112","90160","4.8","324000","desktop","리타겟팅 키워드","소재 13","https://example.com/리타겟팅","2.9","1.9",""
"2026-05-08","GOOGLE","구매 전환","관심사","소재 02","3145","57","31920","1.4","58800","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","0.8","0.6",""
"2026-05-08","GOOGLE","브랜드 검색","장바구니","소재 14","3565","75","49125","2.3","116150","desktop","브랜드 검색 키워드","소재 14","https://example.com/브랜드-검색","1.4","0.9",""
"2026-05-08","GOOGLE","리드 확보","신규 고객","소재 02","3985","96","72000","3.6","212400","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","2.2","1.4",""
"2026-05-08","GOOGLE","리타겟팅","고가치 고객","소재 14","4405","119","100555","5.1","344250","desktop","리타겟팅 키워드","소재 14","https://example.com/리타겟팅","3.1","2",""
"2026-05-08","META","구매 전환","장바구니","소재 03","3405","61","36600","1.5","63000","mobile","","소재 03","https://example.com/구매-전환","0.9","0.6",""
"2026-05-08","META","브랜드 검색","신규 고객","소재 15","3825","80","55600","2.5","126250","desktop","","소재 15","https://example.com/브랜드-검색","1.5","1",""
"2026-05-08","META","리드 확보","고가치 고객","소재 03","4245","102","80580","3.8","224200","mobile","","소재 03","https://example.com/리드-확보","2.3","1.5",""
"2026-05-08","META","리타겟팅","모바일","소재 15","4665","126","111510","5.4","364500","desktop","","소재 15","https://example.com/리타겟팅","3.2","2.2",""
"2026-05-08","KAKAO","구매 전환","신규 고객","소재 04","3665","66","42240","1.7","71400","mobile","","소재 04","https://example.com/구매-전환","1","0.7",""
"2026-05-08","KAKAO","브랜드 검색","고가치 고객","소재 16","4085","86","63210","2.7","136350","desktop","","소재 16","https://example.com/브랜드-검색","1.6","1.1",""
"2026-05-08","KAKAO","리드 확보","모바일","소재 04","4505","108","89640","4","236000","mobile","","소재 04","https://example.com/리드-확보","2.4","1.6",""
"2026-05-08","KAKAO","리타겟팅","PC","소재 16","4925","133","123025","5.7","384750","desktop","","소재 16","https://example.com/리타겟팅","3.4","2.3",""
"2026-05-09","NAVER","콘텐츠 유입","핵심 키워드","소재 01","2850","51","26520","1.3","54600","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","0.8","0.5",""
"2026-05-09","NAVER","구매 전환","경쟁사","소재 12","3270","69","42435","2.1","106050","desktop","구매 전환 키워드","소재 12","https://example.com/구매-전환","1.3","0.8",""
"2026-05-09","NAVER","브랜드 검색","관심사","소재 23","3690","89","63190","3.3","194700","mobile","브랜드 검색 키워드","소재 23","https://example.com/브랜드-검색","2","1.3",""
"2026-05-09","NAVER","리드 확보","장바구니","소재 10","4110","111","89355","4.8","324000","desktop","리드 확보 키워드","소재 10","https://example.com/리드-확보","2.9","1.9",""
"2026-05-09","GOOGLE","콘텐츠 유입","경쟁사","소재 02","3110","56","31360","1.4","58800","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","0.8","0.6",""
"2026-05-09","GOOGLE","구매 전환","관심사","소재 13","3530","74","48470","2.3","116150","desktop","구매 전환 키워드","소재 13","https://example.com/구매-전환","1.4","0.9",""
"2026-05-09","GOOGLE","브랜드 검색","장바구니","소재 24","3950","95","71250","3.5","206500","mobile","브랜드 검색 키워드","소재 24","https://example.com/브랜드-검색","2.1","1.4",""
"2026-05-09","GOOGLE","리드 확보","신규 고객","소재 11","4370","118","99710","5.1","344250","desktop","리드 확보 키워드","소재 11","https://example.com/리드-확보","3.1","2",""
"2026-05-09","META","콘텐츠 유입","관심사","소재 03","3370","61","36600","1.5","63000","mobile","","소재 03","https://example.com/콘텐츠-유입","0.9","0.6",""
"2026-05-09","META","구매 전환","장바구니","소재 14","3790","80","55600","2.5","126250","desktop","","소재 14","https://example.com/구매-전환","1.5","1",""
"2026-05-09","META","브랜드 검색","신규 고객","소재 01","4210","101","79790","3.7","218300","mobile","","소재 01","https://example.com/브랜드-검색","2.2","1.5",""
"2026-05-09","META","리드 확보","고가치 고객","소재 12","4630","125","110625","5.4","364500","desktop","","소재 12","https://example.com/리드-확보","3.2","2.2",""
"2026-05-09","KAKAO","콘텐츠 유입","장바구니","소재 04","3630","65","41600","1.6","67200","mobile","","소재 04","https://example.com/콘텐츠-유입","1","0.6",""
"2026-05-09","KAKAO","구매 전환","신규 고객","소재 15","4050","85","62475","2.6","131300","desktop","","소재 15","https://example.com/구매-전환","1.6","1",""
"2026-05-09","KAKAO","브랜드 검색","고가치 고객","소재 02","4470","107","88810","4","236000","mobile","","소재 02","https://example.com/브랜드-검색","2.4","1.6",""
"2026-05-09","KAKAO","리드 확보","모바일","소재 13","4890","132","122100","5.7","384750","desktop","","소재 13","https://example.com/리드-확보","3.4","2.3",""
"2026-05-10","NAVER","프로모션","유사 타겟","소재 01","2815","51","26520","1.3","54600","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","0.8","0.5",""
"2026-05-10","NAVER","콘텐츠 유입","핵심 키워드","소재 11","3235","68","41820","2.1","106050","desktop","콘텐츠 유입 키워드","소재 11","https://example.com/콘텐츠-유입","1.3","0.8",""
"2026-05-10","NAVER","구매 전환","경쟁사","소재 21","3655","88","62480","3.3","194700","mobile","구매 전환 키워드","소재 21","https://example.com/구매-전환","2","1.3",""
"2026-05-10","NAVER","브랜드 검색","관심사","소재 07","4075","110","88550","4.7","317250","desktop","브랜드 검색 키워드","소재 07","https://example.com/브랜드-검색","2.8","1.9",""
"2026-05-10","GOOGLE","프로모션","핵심 키워드","소재 02","3075","55","30800","1.4","58800","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","0.8","0.6",""
"2026-05-10","GOOGLE","콘텐츠 유입","경쟁사","소재 12","3495","73","47815","2.3","116150","desktop","콘텐츠 유입 키워드","소재 12","https://example.com/콘텐츠-유입","1.4","0.9",""
"2026-05-10","GOOGLE","구매 전환","관심사","소재 22","3915","94","70500","3.5","206500","mobile","구매 전환 키워드","소재 22","https://example.com/구매-전환","2.1","1.4",""
"2026-05-10","GOOGLE","브랜드 검색","장바구니","소재 08","4335","117","98865","5","337500","desktop","브랜드 검색 키워드","소재 08","https://example.com/브랜드-검색","3","2",""
"2026-05-10","META","프로모션","경쟁사","소재 03","3335","60","36000","1.5","63000","mobile","","소재 03","https://example.com/프로모션","0.9","0.6",""
"2026-05-10","META","콘텐츠 유입","관심사","소재 13","3755","79","54905","2.4","121200","desktop","","소재 13","https://example.com/콘텐츠-유입","1.4","1",""
"2026-05-10","META","구매 전환","장바구니","소재 23","4175","100","79000","3.7","218300","mobile","","소재 23","https://example.com/구매-전환","2.2","1.5",""
"2026-05-10","META","브랜드 검색","신규 고객","소재 09","4595","124","109740","5.3","357750","desktop","","소재 09","https://example.com/브랜드-검색","3.2","2.1",""
"2026-05-10","KAKAO","프로모션","관심사","소재 04","3595","65","41600","1.6","67200","mobile","","소재 04","https://example.com/프로모션","1","0.6",""
"2026-05-10","KAKAO","콘텐츠 유입","장바구니","소재 14","4015","84","61740","2.6","131300","desktop","","소재 14","https://example.com/콘텐츠-유입","1.6","1",""
"2026-05-10","KAKAO","구매 전환","신규 고객","소재 24","4435","106","87980","3.9","230100","mobile","","소재 24","https://example.com/구매-전환","2.3","1.6",""
"2026-05-10","KAKAO","브랜드 검색","고가치 고객","소재 10","4855","131","121175","5.6","378000","desktop","","소재 10","https://example.com/브랜드-검색","3.4","2.2",""
"2026-05-11","NAVER","리타겟팅","지역 타겟","소재 01","2780","50","26000","1.3","54600","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","0.8","0.5",""
"2026-05-11","NAVER","프로모션","유사 타겟","소재 10","3200","67","41205","2.1","106050","desktop","프로모션 키워드","소재 10","https://example.com/프로모션","1.3","0.8",""
"2026-05-11","NAVER","콘텐츠 유입","핵심 키워드","소재 19","3620","87","61770","3.2","188800","mobile","콘텐츠 유입 키워드","소재 19","https://example.com/콘텐츠-유입","1.9","1.3",""
"2026-05-11","NAVER","구매 전환","경쟁사","소재 04","4040","109","87745","4.7","317250","desktop","구매 전환 키워드","소재 04","https://example.com/구매-전환","2.8","1.9",""
"2026-05-11","GOOGLE","리타겟팅","유사 타겟","소재 02","3040","55","30800","1.4","58800","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","0.8","0.6",""
"2026-05-11","GOOGLE","프로모션","핵심 키워드","소재 11","3460","73","47815","2.3","116150","desktop","프로모션 키워드","소재 11","https://example.com/프로모션","1.4","0.9",""
"2026-05-11","GOOGLE","콘텐츠 유입","경쟁사","소재 20","3880","93","69750","3.4","200600","mobile","콘텐츠 유입 키워드","소재 20","https://example.com/콘텐츠-유입","2","1.4",""
"2026-05-11","GOOGLE","구매 전환","관심사","소재 05","4300","116","98020","5","337500","desktop","구매 전환 키워드","소재 05","https://example.com/구매-전환","3","2",""
"2026-05-11","META","리타겟팅","핵심 키워드","소재 03","3300","59","35400","1.5","63000","mobile","","소재 03","https://example.com/리타겟팅","0.9","0.6",""
"2026-05-11","META","프로모션","경쟁사","소재 12","3720","78","54210","2.4","121200","desktop","","소재 12","https://example.com/프로모션","1.4","1",""
"2026-05-11","META","콘텐츠 유입","관심사","소재 21","4140","99","78210","3.7","218300","mobile","","소재 21","https://example.com/콘텐츠-유입","2.2","1.5",""
"2026-05-11","META","구매 전환","장바구니","소재 06","4560","123","108855","5.3","357750","desktop","","소재 06","https://example.com/구매-전환","3.2","2.1",""
"2026-05-11","KAKAO","리타겟팅","경쟁사","소재 04","3560","64","40960","1.6","67200","mobile","","소재 04","https://example.com/리타겟팅","1","0.6",""
"2026-05-11","KAKAO","프로모션","관심사","소재 13","3980","84","61740","2.6","131300","desktop","","소재 13","https://example.com/프로모션","1.6","1",""
"2026-05-11","KAKAO","콘텐츠 유입","장바구니","소재 22","4400","106","87980","3.9","230100","mobile","","소재 22","https://example.com/콘텐츠-유입","2.3","1.6",""
"2026-05-11","KAKAO","구매 전환","신규 고객","소재 07","4820","130","120250","5.6","378000","desktop","","소재 07","https://example.com/구매-전환","3.4","2.2",""
"2026-05-12","NAVER","리드 확보","PC","소재 01","2745","49","25480","1.2","50400","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","0.7","0.5",""
"2026-05-12","NAVER","리타겟팅","지역 타겟","소재 09","3165","66","40590","2","101000","desktop","리타겟팅 키워드","소재 09","https://example.com/리타겟팅","1.2","0.8",""
"2026-05-12","NAVER","프로모션","유사 타겟","소재 17","3585","86","61060","3.2","188800","mobile","프로모션 키워드","소재 17","https://example.com/프로모션","1.9","1.3",""
